observation_id,source_dataset,source_name,source_file,source_url,source_as_of_date,source_sheet,source_row,source_facility_code,source_service_code,facility_name,category_major,category_detail,facility_form,legal_basis,operator_name,district_source,district,legal_dong,address,postal_code,phone,capacity,current_occupancy,staff_count,latitude,longitude,designation_date,installation_date,status,source_note
obs_c90d9e8edc4376c4,incheon_disabled_day,인천광역시_장애인주간 이용시설 현황_20250630,incheon_disabled_day_facilities_20250630.csv,https://www.data.go.kr/data/15103286/fileData.do,2025-06-30,CSV,26,,,함께행동,장애인복지,장애인 주간이용시설,주간이용,,,남동구,남동구,,인천광역시 남동구 논고개로 114,,,,,1,,,,,,
obs_dc8e653c6fb0d6e2,incheon_disabled_day,인천광역시_장애인주간 이용시설 현황_20250630,incheon_disabled_day_facilities_20250630.csv,https://www.data.go.kr/data/15103286/fileData.do,2025-06-30,CSV,27,,,해늘,장애인복지,장애인 주간이용시설,주간이용,,,부평구,부평구,,인천광역시 부평구 화랑북로 35-4,,,16,12,4,,,,,,
obs_43cd47856256dd65,incheon_disabled_day,인천광역시_장애인주간 이용시설 현황_20250630,incheon_disabled_day_facilities_20250630.csv,https://www.data.go.kr/data/15103286/fileData.do,2025-06-30,CSV,28,,,성동,장애인복지,장애인 주간이용시설,주간이용,,,부평구,부평구,,인천광역시 부평구 경인로 880,,,21,15,6,,,,,,
obs_808c6103f0703e1d,incheon_disabled_day,인천광역시_장애인주간 이용시설 현황_20250630,incheon_disabled_day_facilities_20250630.csv,https://www.data.go.kr/data/15103286/fileData.do,2025-06-30,CSV,29,,,부평장애인복지관,장애인복지,장애인 주간이용시설,주간이용,,,부평구,부평구,,인천광역시 부평구 일신로 25,,,15,10,4,,,,,,
obs_af720ab3dd441882,incheon_disabled_day,인천광역시_장애인주간 이용시설 현황_20250630,incheon_disabled_day_facilities_20250630.csv,https://www.data.go.kr/data/15103286/fileData.do,2025-06-30,CSV,30,,,아카펠라,장애인복지,장애인 주간이용시설,주간이용,,,부평구,부평구,,인천광역시 부평구 평천로 319-5,,,15,13,5,,,,,,
obs_793c92ed0a6fa3b6,incheon_disabled_day,인천광역시_장애인주간 이용시설 현황_20250630,incheon_disabled_day_facilities_20250630.csv,https://www.data.go.kr/data/15103286/fileData.do,2025-06-30,CSV,31,,,(시각)혜인,장애인복지,장애인 주간이용시설,주간이용,,,부평구,부평구,,인천광역시 부평구 마장로 24,,,15,14,5,,,,,,
obs_0b2bccf367fae5e9,incheon_disabled_day,인천광역시_장애인주간 이용시설 현황_20250630,incheon_disabled_day_facilities_20250630.csv,https://www.data.go.kr/data/15103286/fileData.do,2025-06-30,CSV,32,,,부흥장애인,장애인복지,장애인 주간이용시설,주간이용,,,부평구,부평구,,인천광역시 부평구 부흥로334번길 37,,,15,7,3,,,,,,
obs_20854b4bc9fd44dd,incheon_disabled_day,인천광역시_장애인주간 이용시설 현황_20250630,incheon_disabled_day_facilities_20250630.csv,https://www.data.go.kr/data/15103286/fileData.do,2025-06-30,CSV,33,,,나래장애인,장애인복지,장애인 주간이용시설,주간이용,,,부평구,부평구,,인천광역시 부평구 부영로 161,,,20,20,7,,,,,,
obs_608688703c6883fb,incheon_disabled_day,인천광역시_장애인주간 이용시설 현황_20250630,incheon_disabled_day_facilities_20250630.csv,https://www.data.go.kr/data/15103286/fileData.do,2025-06-30,CSV,34,,,꿈이룸장애인,장애인복지,장애인 주간이용시설,주간이용,,,부평구,부평구,,인천광역시 부평구 안남로 62,,,15,12,5,,,,,,
obs_98b3ba429f4084b9,incheon_disabled_day,인천광역시_장애인주간 이용시설 현황_20250630,incheon_disabled_day_facilities_20250630.csv,https://www.data.go.kr/data/15103286/fileData.do,2025-06-30,CSV,35,,,노틀담,장애인복지,장애인 주간이용시설,주간이용,,,계양구,계양구,,인천광역시 계양구 계양산로 35번길 12-37,,,21,17,6,,,,,,
obs_05e4ea4b2b7516b4,incheon_disabled_day,인천광역시_장애인주간 이용시설 현황_20250630,incheon_disabled_day_facilities_20250630.csv,https://www.data.go.kr/data/15103286/fileData.do,2025-06-30,CSV,36,,,사랑터장애인,장애인복지,장애인 주간이용시설,주간이용,,,계양구,계양구,,"인천광역시 계양구 주부토로422, 402호",,,16,14,6,,,,,,
obs_5402a8a87d2c2441,incheon_disabled_day,인천광역시_장애인주간 이용시설 현황_20250630,incheon_disabled_day_facilities_20250630.csv,https://www.data.go.kr/data/15103286/fileData.do,2025-06-30,CSV,37,,,해도두리,장애인복지,장애인 주간이용시설,주간이용,,,계양구,계양구,,"인천광역시 계양구 장재로 708, 401호",,,12,12,5,,,,,,
obs_1940e0d78c281aec,incheon_disabled_day,인천광역시_장애인주간 이용시설 현황_20250630,incheon_disabled_day_facilities_20250630.csv,https://www.data.go.kr/data/15103286/fileData.do,2025-06-30,CSV,38,,,예원,장애인복지,장애인 주간이용시설,주간이용,,,계양구,계양구,,인천광역시 계양구 효서로 92,,,12,12,5,,,,,,
obs_8bfee8b1a8b585be,incheon_disabled_day,인천광역시_장애인주간 이용시설 현황_20250630,incheon_disabled_day_facilities_20250630.csv,https://www.data.go.kr/data/15103286/fileData.do,2025-06-30,CSV,39,,,더행복한장애인,장애인복지,장애인 주간이용시설,주간이용,,,계양구,계양구,,인천광역시 계양구 아나지로 198번길,,,12,12,5,,,,,,
obs_52ddc01bcf2e01ee,incheon_disabled_day,인천광역시_장애인주간 이용시설 현황_20250630,incheon_disabled_day_facilities_20250630.csv,https://www.data.go.kr/data/15103286/fileData.do,2025-06-30,CSV,40,,,태화인천장애인,장애인복지,장애인 주간이용시설,주간이용,,,서구,서구,,인천광역시 서구 심곡로124번길 10,,,20,11,5,,,,,,
obs_64da3bc442d18989,incheon_disabled_day,인천광역시_장애인주간 이용시설 현황_20250630,incheon_disabled_day_facilities_20250630.csv,https://www.data.go.kr/data/15103286/fileData.do,2025-06-30,CSV,41,,,서구장애인복지관,장애인복지,장애인 주간이용시설,주간이용,,,서구,서구,,인천광역시 서구 드림로 284-8,,,15,12,5,,,,,,
obs_a532b2944387999d,incheon_disabled_day,인천광역시_장애인주간 이용시설 현황_20250630,incheon_disabled_day_facilities_20250630.csv,https://www.data.go.kr/data/15103286/fileData.do,2025-06-30,CSV,42,,,느티나무,장애인복지,장애인 주간이용시설,주간이용,,,서구,서구,,인천광역시 서구 심곡로 100번길 8-11,,,20,18,7,,,,,,
obs_c0dcc54b5d2c3a46,incheon_disabled_day,인천광역시_장애인주간 이용시설 현황_20250630,incheon_disabled_day_facilities_20250630.csv,https://www.data.go.kr/data/15103286/fileData.do,2025-06-30,CSV,43,,,해피로드장애인,장애인복지,장애인 주간이용시설,주간이용,,,서구,서구,,인천광역시 서구 가정로 125번길 12,,,16,12,5,,,,,,
obs_ff37fae1c11b77d6,incheon_disabled_day,인천광역시_장애인주간 이용시설 현황_20250630,incheon_disabled_day_facilities_20250630.csv,https://www.data.go.kr/data/15103286/fileData.do,2025-06-30,CSV,44,,,구립서로이음장애인,장애인복지,장애인 주간이용시설,주간이용,,,서구,서구,,인천광역시 서구 완정로 153 4층 1호,,,15,10,5,,,,,,
obs_5da3eb31e1390668,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,2,,,성촌의집,장애인복지,생활시설 / 지체,생활시설,,,부평구,부평구,십정동,인천광역시 부평구 경인로 701번길 26 (십정동),,032-422-0573,35,,,,,,,,
obs_2a920061f9b7484b,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,3,,,은광원,장애인복지,생활시설 / 지체,생활시설,,,부평구,부평구,부개동,인천광역시 부평구 마분로 8(부개동),,032-501-0105,42,,,,,,,,
obs_a81fe04ef8f42566,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,4,,,인천광명원,장애인복지,생활시설 / 시각,생활시설,,,부평구,부평구,십정동,인천광역시 부평구 경인로 769번길 27(십정동),,032-514-1956,50,,,,,,,,
obs_f518d80fcd24708f,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,5,,,성동원,장애인복지,생활시설 / 청각,생활시설,,,부평구,부평구,부평동,인천광역시 부평구 경인로 880(부평동),,032-522-2984,30,,,,,,,,
obs_32da7d1dc9503e26,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,6,,,예림원,장애인복지,생활시설 / 지적,생활시설,,,부평구,부평구,부평동,인천광역시 부평구 동수로 87(부평동),,032-525-6043,57,,,,,,,,
obs_7be0479c383d3747,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,7,,,장봉혜림원,장애인복지,생활시설 / 지적,생활시설,,,옹진군,옹진군,북도면,인천광역시 옹진군 북도면 장봉로 26번길 218,,032-751-8051,37,,,,,,,,
obs_baa163f987ba1c0e,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,8,,,우리들의집(실비),장애인복지,생활시설 / 지적,생활시설,,,부평구,부평구,십정동,인천광역시 부평구 경인로 701번길 26 (십정동),,032-433-7907,32,,,,,,,,
obs_a971b2dc41a8975f,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,9,,,샬롬원,장애인복지,생활시설 / 중증,생활시설,,,강화군,강화군,교동면,인천광역시 강화군 교동면 교동서로 412번길 184-94,,032-933-2640,30,,,,,,,,
obs_ec7e7b874cf94f59,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,10,,,예닮,장애인복지,생활시설 / 중증,생활시설,,,강화군,강화군,강화읍,인천광역시 강화군 강화읍 갑룡길 206번길 66,,032-934-0630,60,,,,,,,,
obs_b979027a8070898f,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,11,,,색동원,장애인복지,생활시설 / 중증,생활시설,,,강화군,강화군,길상면,인천광역시 강화군 길상면 장촌길 31,,032-362-9300,60,,,,,,,,
obs_fecea1687c97a091,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,12,,,브솔시내,장애인복지,생활시설 / 중증,생활시설,,,미추홀구,미추홀구,도화동,인천광역시 미추홀구 동산로 4(도화동),,032-515-0066,40,,,,,,,,
obs_6ce321f9f8a3dcc6,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,13,,,미추홀 푸르내,장애인복지,생활시설 / 중증,생활시설,,,미추홀구,미추홀구,,인천광역시 미추홀구 석바위로107,,032-427-8880,15,,,,,,,,
obs_31e8dca239f00ee0,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,14,,,밝은마음,장애인복지,생활시설 / 중증,생활시설,,,연수구,연수구,동춘동,인천광역시 연수구 봉재산로 68(동춘동),,032-817-2070,50,,,,,,,,
obs_197d2f0963fdbf31,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,15,,,하늘채,장애인복지,생활시설 / 중증,생활시설,,,남동구,남동구,서창동,인천광역시 남동구 장아산로 200번길 8(서창동),,032-465-6640,30,,,,,,,,
obs_3d59a41b0f53667b,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,16,,,예원,장애인복지,생활시설 / 중증,생활시설,,,계양구,계양구,둑실동,인천광역시 계양구 둑실안길 54(둑실동),,032-544-5680,45,,,,,,,,
obs_521e398963095b6c,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,17,,,요한의집(실비),장애인복지,생활시설 / 지적,생활시설,,,강화군,강화군,길상면,인천광역시 강화군 길상면 해란길 63-1,,032-937-0860,30,,,,,,,,
obs_1861f2d923e9e519,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,18,,,장봉혜림요양원,장애인복지,생활시설 / 중증,생활시설,,,옹진군,옹진군,북도면,인천광역시 옹진군 북도면 장봉로 26번길 218,,032-751-8051,51,,,,,,,,
obs_9163ffabb340a119,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,19,,,해피타운,장애인복지,생활시설 / 중증,생활시설,,,옹진군,옹진군,영흥면,인천광역시 옹진군 영흥면 영흥서로 277-36,,032-465-1540,40,,,,,,,,
obs_ebbcd2a1abcf3cb2,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,20,,,동심원,장애인복지,생활시설 / 영유아,생활시설,,,연수구,연수구,동춘동,인천광역시 연수구 봉재산로 68(동춘동),,032-818-4737,50,,,,,,,,
obs_e0f249816871c6d1,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,21,,,희락원,장애인복지,개인운영 / 중증,개인운영,,,중구,중구,내동,인천광역시 중구 송학로 48(내동),,032-777-4117,29,,,,,,,,
obs_bf0a5d67324b8de9,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,22,,,평화의집,장애인복지,개인운영 / 지적,개인운영,,,연수구,연수구,선학동,인천광역시 연수구 경원대로 588번길 5(선학동),,032-427-4145,12,,,,,,,,
obs_74fac3f56e982cc1,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,23,,,쉴만한물가의집,장애인복지,개인운영 / 지적,개인운영,,,부평구,부평구,산곡동,인천광역시 부평구 원적로 421번길 9-12(산곡동),,032-521-9595,10,,,,,,,,
obs_71654fd524f6e13c,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,24,,,이든단기보호센터,장애인복지,단기시설,단기시설,,,중구,중구,내동,"인천광역시 중구 우현로67번길 27-13, 2F(내동)",,032-762-3302,10,,,,,,,,
obs_5ae9de3534d67e7f,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,25,,,미추홀구단기보호센터,장애인복지,단기시설,단기시설,,,미추홀구,미추홀구,도화동,인천광역시 미추홀구 석정로 240번길(도화동),,032-886-9031,10,,,,,,,,
obs_474902f6868391d9,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,26,,,연수허브단기보호센터,장애인복지,단기시설,단기시설,,,연수구,연수구,선학동,"인천광역시 연수구 선학로 14(선학동, 선학시영상가)",,032-817-2092,14,,,,,,,,
obs_0177e09410514ad0,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,27,,,해늘단기보호센터,장애인복지,단기시설,단기시설,,,부평구,부평구,산곡동,"인천광역시 부평구 화랑북로 35-4(산곡동, 1층)",,032-506-6595,11,,,,,,,,
obs_3754f080b8a53664,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,28,,,우리마을공동생활가정1,장애인복지,공동생활가정,공동생활가정,,,강화군,강화군,온수리,인천광역시 강화군 길상면해란길 63(온수리),,032-937-9054,4,,,,,,,,
obs_90c9390c64385920,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,29,,,우리마을공동생활가정4,장애인복지,공동생활가정,공동생활가정,,,강화군,강화군,온수리,인천광역시 강화군 길상면 해란길 63(온수리),,032-937-9036,4,,,,,,,,
obs_5db50b96801abe3e,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,30,,,릴리공동생활가정1,장애인복지,공동생활가정,공동생활가정,,,강화군,강화군,온수리,인천광역시 강화군 길상면 길상로 242-28(온수리),,070-4915-9565,4,,,,,,,,
obs_e268a7f9d87b31a5,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,31,,,릴리공동생활가정2,장애인복지,공동생활가정,공동생활가정,,,강화군,강화군,온수리,인천광역시 강화군 길상면 길상로 242-28(온수리),,032-937-8675,4,,,,,,,,
obs_ff4c6e9d662b414b,incheon_disabled_residential,인천광역시_장애인거주시설현황_20260228,incheon_disabled_residential_facilities_20260228.csv,https://www.data.go.kr/data/15104066/fileData.do,2026-02-28,CSV,32,,,릴리공동생활가정3,장애인복지,공동생활가정,공동생활가정,,,강화군,강화군,온수리,인천광역시 강화군 길상면 길상로 242-28(온수리),,032-937-8698,4,,,,,,,,
